candidate_id	reference_id	similarity	score
4918	4921	0.001251049394912496	1
4918	4924	0.00020298984153234383	1
4918	4928	0.0013633787467617392	1
4918	4936	0.001491624107493646	1
4918	4944	0.0009186549540692863	1
4918	4946	0.0007193184014007383	1
4918	4948	0.0014572867665536956	1
4918	4956	0.0006182023275784849	1
4918	4961	0.0013490172869791886	1
4918	4974	0.0004434149759540308	1
4918	4979	0.0010951744620568173	1
4918	4980	0.0013580731504172073	1
4918	4996	0.0015777484540329032	1
4918	4998	0.001185424090697999	1
4918	4999	0.000386435425015349	1
4918	5000	0.0005498727818539542	1
4918	5002	0.0022187512160022427	1
4918	5005	0.0013034859935440444	1
4918	5015	0.0006491683488264278	1
4918	5016	0.0005362331627454607	1
4918	5027	0.0010125680217917647	1
4918	5032	0.0013446617335438824	1
4918	5035	0.0005145141197103132	1
4918	5044	0.0008628721973667152	1
4918	5045	0.0006936921229980805	1
4918	5049	0.0005663326963038194	1
4918	5052	0.0010031046318569085	1
4918	5055	0.0009600296297968834	1
4918	5057	0.00040052710705290606	1
4918	5070	0.00023291862041295333	1
4918	5072	0.0012680896290661635	1
4918	5077	0.00013490236764745982	1
4918	5078	0.0008420020352815495	1
4918	5080	0.005246580153659164	1
4918	5081	0.00038563248869374423	1
4918	5082	0.0016608331174505987	1
4918	5088	0.0010214541648624828	1
4918	5093	0.0007564184160671343	1
4918	5097	0.0006020464749242713	1
4918	5103	0.0007104887140173436	1
4918	5111	0.0009979639775708658	1
4918	5113	0.0006499169566611976	1
4918	5140	0.0006029868152425106	1
4918	5141	0.002231514262427064	1
4918	5142	0.0016744970429852942	1
4918	5149	0.0004284989284812986	1
4918	5151	0.0008714945378589938	1
4918	5156	0.00042909556151459155	1
4918	5158	0.0007559388525686686	1
4918	5161	0.00040038026558346173	1
4918	5171	0.0012880321107338613	1
4918	5172	0.00041053946999698964	1
4918	5174	0.00044066954694002943	1
4918	5175	0.0003617725916693267	1
4918	5187	0.00043161737945263866	1
4918	5200	0.0016282989119823217	1
4918	5207	0.0023450243358908458	1
4918	5217	0.0008847674644966412	1
4918	5222	0.0007404796725288258	1
4918	5223	0.0010597857330020362	1
4918	5224	0.0007443053456757579	1
4918	5225	0.0012481547243825652	1
4918	5242	0.0006713624130192724	1
4918	5246	0.0006965702240404201	1
4918	5248	0.0008847674644966412	1
4918	5252	0.00108142889111639	1
4918	5261	0.0011397003103106873	1
4918	5265	0.001236403478385089	1
4918	5266	0.001312014095574029	1
4918	5276	0.000411453905266054	1
4918	5286	0.00042245896523267397	1
4918	5288	0.0006980089232452397	1
4918	5289	0.0007699182869544146	1
4918	5290	0.0016812392227272131	1
4918	5295	0.0006472603210818728	1
4918	5296	0.0030603074830083134	1
4918	5297	0.000770094894643581	1
4918	5300	0.0015272095822682413	1
4918	5302	0.00023994607214832998	1
4918	5305	0.0009285734125907464	1
4918	5310	0.0007197002592087715	1
4918	5311	0.0005787337417055024	1
4918	5312	0.0006016596179493531	1
4918	5325	0.0007324169833596122	1
4918	5328	0.0006329651842295856	1
4918	5329	0.0011488751795376661	1
4918	5333	0.0012224715981796537	1
4918	5336	0.00205312225591163	1
4918	5345	0.0017808319285309367	1
4918	5350	0.000507896327205404	1
4918	5351	0.0013155328969374526	1
4918	5354	0.0010531798153187793	1
4918	5356	0.001232476751536945	1
4918	5358	0.0003484103546333714	1
4918	5359	0.0005028591038993255	1
4918	5375	0.00033971310178869537	1
4918	5382	0.0012367820358496263	1
4918	5385	0.0006265450260653477	1
4918	5389	0.00130819589067035	1
4918	5392	0.0006705593660147396	1
4918	5394	0.0006295199477970237	1
4918	5395	0.0013349630549840275	1
4918	5399	0.0011397003103106873	1
4918	5401	0.0013969307854653484	1
4918	5402	0.0016383176477880465	1
4918	5406	0.0014702621680330974	1
4918	5408	0.002124985566833289	1
4918	5409	0.0012661664171467206	1
4918	5425	0.0014334736867537884	1
4918	5427	8.34989502190797e-05	1
4918	5430	0.0009135736750834062	1
4918	5432	0.0005822685243840276	1
4918	5436	0.0006480481350944636	1
4918	5440	0.001392635009282787	1
4918	5441	0.0008528840925260005	1
4918	5443	0.0016940472599623444	1
4918	5448	0.0003100099825389072	1
4918	5449	0.0012457258353784596	1
4918	5451	0.001262390137105945	1
4918	5453	0.0006405686999949901	1
4918	5457	0.0017957416792960645	1
4918	5459	0.0004208378395914591	1
4918	5467	0.0003870777594293879	1
4918	5468	0.001186486113638174	1
4918	5470	0.0012350017029544322	1
4918	5472	0.0011920713954512226	1
4918	5476	0.001037571391068229	1
4918	5482	0.0009210537695360101	1
4918	5490	0.0005784975666485208	1
4918	5498	0.0013741642463089194	1
4918	5500	0.0014340151475372143	1
4918	5510	0.001312014095574029	1
4918	5518	0.0010976897458983598	1
4918	5530	0.00035229246847155976	1
4918	5535	0.0002941843968005481	1
4918	5541	0.0021243533791132983	1
4918	5543	0.0006369988460525419	1
4918	5544	0.0009352772494694048	1
4918	5545	0.0005096236066229058	1
