cand id	similarity score	score
4918	3.2384565045166215e-05	1
4919	9.158914970734727e-05	1
4920	0.00033751799991126985	1
4922	6.44630815439716e-05	0
4923	3.8756588115961e-05	1
4925	0.00010874841891445244	1
4926	0.00023552152033640166	1
4927	3.9122184354444656e-05	1
4929	7.215702459909383e-05	1
4930	2.917643595587519e-05	1
4931	3.8692107624552175e-05	1
4932	1.722715388898278e-05	1
4933	3.542463266601091e-05	1
4934	1.0537659729027362e-05	1
4935	1.645992893274545e-05	1
4937	7.338950514386944e-05	1
4938	0.006293368856614722	1
4939	0.0005202018742631563	1
4940	6.365512429327743e-06	1
4941	3.994847134230366e-05	0
4942	2.5275711161649725e-05	0
4943	4.4673696308824046e-05	1
4945	7.258189137439964e-05	1
4947	0.00013220445570790712	1
4949	0.0005273097929998757	1
4950	6.135104733795955e-05	1
4951	3.667601754792145e-05	0
4952	6.45573328140923e-05	0
4953	0.0003650736396298349	0
4954	6.808340180161035e-05	1
4955	8.557042103586451e-05	1
4957	6.361267646107169e-05	1
4958	2.5339283007914686e-05	1
4959	8.125964916903221e-05	1
4960	0.0003600892330693808	1
4962	0.001821773549524964	1
4963	0.00010112299865015695	0
4964	0.00010331473385532088	1
4965	2.852163702998089e-05	0
4966	5.602348339647306e-05	1
4967	7.404831797421982e-05	1
4968	2.224095023370056e-05	0
4969	4.303682561586795e-05	1
4970	8.747335787270164e-05	0
4971	4.053092552696379e-05	1
4972	0.00046488705782900876	1
4973	3.875318783816368e-05	1
4975	0.0007900555134215994	1
4976	0.00013749828565669006	1
4977	2.536558863354243e-05	1
4978	5.033765634510538e-05	1
4981	6.167175089899516e-05	1
4982	0.00017289871392243115	1
4983	0.00010551965174665756	1
4984	0.0006250816189612706	1
4985	2.5812122728750837e-06	1
4986	3.252933366514812e-05	1
4987	3.1509874676386996e-05	0
4988	3.6847278692821785e-05	1
4989	7.953920741939791e-05	0
4990	0.0008798278940721043	1
4991	3.8147136277591024e-05	1
4992	2.2317993083940192e-05	1
4993	8.277618212231488e-05	0
4994	0.00016722013881407925	0
4995	2.7985320532388128e-05	1
4997	4.170663574352396e-05	0
5001	1.8073178980372005e-05	0
5003	8.37810000388265e-05	1
5004	0.00010590021984722992	0
5006	0.00011880083818372127	0
5007	3.306230529485066e-05	0
5008	6.673592965526945e-05	0
