cand id	similarity score	score
4918	0.005246580153659164	1
4919	0.01092345636175415	1
4920	0.008447282200196334	1
4922	0.002618202669906373	0
4923	0.004928527320231895	1
4925	0.004587061012267071	1
4926	0.00581660535480928	1
4927	0.0070045958652637935	1
4929	0.007513447761339848	1
4930	0.003924265884096518	1
4931	0.006921897260889175	1
4932	0.0015949373384218475	1
4933	0.0021485553461215445	1
4934	0.0011361825545964544	1
4935	0.0013110741299839665	1
4937	0.0021500342242632667	1
4938	0.05641759219330851	1
4939	0.004150040190050057	1
4940	0.00045729723951418936	1
4941	0.002907943516267449	0
4942	0.004924202675485771	0
4943	0.0032152503844397155	1
4945	0.008415380585632487	1
4947	0.01056269357339554	1
4949	0.004155733410036118	1
4950	0.004111632578970144	1
4951	0.003242769489056004	0
4952	0.0021253179460669807	0
4953	0.01670749321845235	0
4954	0.010066999082487245	1
4955	0.0074420777494844815	1
4957	0.0026603681287841593	1
4958	0.005720955064099789	1
4959	0.007890540778892957	1
4960	0.006812052341931409	1
4962	0.02740678040621125	1
4963	0.010222508630982069	0
4964	0.009289237459938229	1
4965	0.002747459770265848	0
4966	0.0027189906693566505	1
4967	0.009848724708729387	1
4968	0.0027162201311016947	0
4969	0.003746523494587359	1
4970	0.004623119342536969	0
4971	0.007387100175079194	1
4972	0.018192188480268653	1
4973	0.010757617091752276	1
4975	0.014542228009354013	1
4976	0.005936746240669956	1
4977	0.002569128414956369	1
4978	0.00840125948415655	1
4981	0.003184748302310258	1
4982	0.0035043192402331343	1
4983	0.008246578074636973	1
4984	0.011513491208793395	1
4985	0.0004834002902808756	1
4986	0.0024489768327522914	1
4987	0.002119282432285589	0
4988	0.005569623730755683	1
4989	0.003895749447441261	0
4990	0.02169239329790805	1
4991	0.003325929649529741	1
4992	0.0012580742940357882	1
4993	0.006192311066965825	0
4994	0.005321814654993119	0
4995	0.0056123593828661675	1
4997	0.0043957301079044185	0
5001	0.002201734611668561	0
5003	0.007674493204206059	1
5004	0.005872737012168963	0
5006	0.006073644257892509	0
5007	0.002346461656435929	0
5008	0.005711491409321958	0
5009	0.0015179441280421336	1
5010	0.0009111456792332684	1
5011	0.006664975152971228	0
5012	0.024564989082738936	1
5013	0.001100018287378708	1
5014	0.009343839724372466	0
5017	0.00046623546611244455	0
5018	0.012398348113972954	0
5019	0.003462993960722096	1
5020	0.006887800319530671	1
5021	0.002252871659476028	1
5022	0.009562891395185156	0
5023	0.0101893138700539	1
5024	0.0015315282567004498	1
5025	0.011395682956954076	1
5026	0.003577317738378135	1
5028	0.004468955072472251	0
5029	0.0020030386169430066	1
5030	0.00827775689041213	0
5031	0.0016585617842613315	1
5033	0.007683955137698375	1
5034	0.012431161637367516	1
5036	0.022301107364053403	1
5037	0.003096955819203028	1
5038	0.0056965945274646155	0
5039	0.01347251447319128	1
5040	0.004241259862323311	1
5041	0.011564298199203585	0
5042	0.002234494579755913	0
5043	4.537724793488079e-05	0
5046	0.007165642934896304	1
5047	0.007101456279424064	1
5048	0.00408166312941484	1
5050	0.003239619715420372	0
5051	0.002319031661005097	1
5053	0.0068096653040897685	1
5054	0.0017256678701051654	1
5056	0.0043784445436365225	1
5058	0.002832302303357373	1
5059	0.012647025943470695	1
5060	0.021792320885389144	1
5061	0.004232356546356981	1
5062	0.005118786034229067	0
5063	0.003182914354109014	1
5064	0.0016856035974029276	1
5065	0.0020931463107998058	1
5066	0.004465525537303781	1
5067	0.0024847045767549102	0
5068	0.02105949950506617	1
5069	0.0032541498796481183	1
5071	0.005185999647902469	1
5073	0.005623085049351219	0
5074	0.005861023688639039	1
5075	0.005804671831810022	1
5076	0.005519378197916811	1
5079	0.0027566536156614163	0
5083	0.005342404182323378	1
5084	0.0008655569591050297	1
5085	0.008757974829883292	0
5086	0.0041128287062295425	1
5087	0.0031847285604891555	1
5089	0.028514153850723364	1
5090	0.003552528374778529	1
5091	0.007143212360835486	0
5092	0.009082978848823498	1
5094	0.007449668651585977	1
5095	0.001973187411809297	1
5096	0.01993338136521661	1
5098	0.008836506116706363	1
5099	0.0023793433136973905	1
5100	0.002334053750643045	0
5101	0.0016944520084320287	1
5102	0.001524641091683042	1
5104	0.013685008502547169	1
5105	0.004725248941385636	1
5106	0.004897472580042346	0
5107	0.00419005112630829	1
5108	0.005673289883976586	0
5109	0.0032876469611240943	0
5110	0.0026557862259860144	0
5112	0.004379160719335401	1
5114	0.0027087261300365586	1
5115	0.0015259080614399294	1
5116	0.0038261397001421453	1
5117	0.002200054413026243	1
5118	0.0021791748669722933	0
5119	0.008267705679664766	0
5120	0.002384035934138056	1
5121	0.005126451083800562	0
5122	0.005041243597287147	1
5123	0.0010513634365631726	1
5124	0.01000243152556602	1
5125	0.006316171987489578	1
5126	0.00690352733683485	1
5127	0.0015099058384546134	0
5128	0.004414146724235572	1
5129	0.006533476566657964	1
5130	0.0016164526889840976	1
5131	0.0008689823594810929	0
5132	0.003058876275552276	0
5133	0.004406117797233246	1
5134	0.003839355036351501	0
5135	0.003316796173348813	1
5136	0.004377300575936943	1
5137	0.005237611497484421	0
5138	0.0020896220312476388	0
5139	0.005073427708804468	0
5143	0.007784910796612256	1
5144	0.0012539328408651051	1
5145	0.03932578409942291	1
5146	0.005505244895728885	1
5147	0.007636543353623584	1
5148	0.004383558474565949	0
5150	0.0015361242788556988	1
5152	0.008613179357995802	1
5153	0.012282749289233338	0
5154	0.007615910045262175	1
5155	0.002732884504322694	0
5157	0.0019002995782941548	0
5159	0.003247598999819929	0
5160	0.0020173668024475963	1
5162	0.002111319118278202	0
5163	0.0016363127264112992	0
5164	0.001942846094095796	1
5165	0.004942099027546347	0
5166	0.00395264613008579	0
5167	0.0074386115169104185	1
5168	0.004745643497499568	1
5169	0.0014033588223909199	1
5170	0.001908429532617977	1
5173	0.014359379360164425	1
5176	0.019518867626208504	1
5177	0.004142793879546657	0
5178	0.013720435652185522	1
5179	0.01002764159621808	1
5180	0.002863934580287811	0
5181	0.0208166154028202	1
5182	0.0045176962524967074	1
5183	0.00387078879246341	1
5184	0.0058517636076858	1
5185	0.007332154634151744	1
5186	0.0013090875995123315	1
5188	0.010660629848183672	1
5189	0.00978030447870432	1
5190	0.003242376759500607	0
5191	0.003674188815516608	1
5192	0.0056383354530777936	1
5193	0.0029236629259113546	1
5194	0.003077278962942061	1
5195	0.0008794386520600396	1
5196	0.005068770470721392	1
5197	0.006920095358135512	0
5198	0.003535654211764857	1
5199	0.0043207968682135505	1
5201	0.0012028838124094894	1
5202	0.006639529071154629	1
5203	0.0026906382220771657	1
5204	0.004189335913354506	1
5205	0.006098480057905295	1
5206	0.004125444479265491	1
5208	0.01274081571572005	1
5209	0.008036152498069684	0
5210	0.014851217884179474	1
5211	0.003578796971014749	1
5212	0.0030631164035661487	1
5213	0.0015841471636557096	1
5214	0.02101063691012998	1
5215	0.006084325912954265	1
5216	0.004216505521346143	1
5218	0.005101877122300034	1
5219	0.0025706577397100645	1
5220	0.004804588501601243	1
5221	0.0019251436545953415	1
5226	0.004917400402026711	1
5227	0.004149549453510883	1
5228	0.005409731299148798	1
5229	0.002124851819128125	1
5230	0.0027617532314381144	1
5231	0.003707352081886249	0
5232	0.006245054524671665	1
5233	0.003747055903935133	1
5234	0.0012438656034741186	1
5235	0.004530378594355784	1
5236	0.013170681976888213	0
5237	0.002832226673736177	1
5238	0.002608561159448428	1
5239	0.0025147500228902965	1
5240	0.0017028734104174376	0
5241	0.003804109332523385	1
5243	0.0070045958652637935	1
5244	0.011175419703270243	1
5245	0.002969311693524144	0
5247	0.014871747492191294	1
5249	0.004767942284269686	1
5250	0.0017855868060379343	1
5251	0.001979551476657522	0
5253	0.0029751976615616945	1
5254	0.0213442897306573	1
5255	0.008209200256875373	1
5256	0.00347845300921926	1
5257	0.00352090114575611	1
5258	0.005223253177221307	0
5259	0.0023562846689397336	0
5260	0.004199744494143768	1
5262	0.006335917936614847	1
5263	0.001716622070755963	1
5264	0.0008903420881196508	1
5267	0.009611679126120171	1
5268	0.002738879001443141	1
5269	0.028011363658877585	1
5270	0.010922373003822938	1
5271	0.01440063743357489	1
5272	0.008708801676932438	1
5273	0.0006922801467894071	1
5274	0.007270347793849613	1
5275	0.035558680398993035	1
5277	0.0052493002764190015	1
5278	0.003883917577912519	0
5279	0.012717513994989523	1
5280	0.0012550143495586392	1
5281	0.0005636937390863247	0
5282	0.00356048541527474	1
5283	0.0018558295878425047	1
5284	0.0005539500852398927	1
5285	0.0007738266810024478	0
5287	0.009929713779242635	0
5291	0.001535385383155915	0
5292	0.005930561202169846	1
5293	0.009168533054540878	1
5294	0.008911486987599741	1
5298	0.002392245204812032	1
5299	0.002716760280986961	0
5301	0.00154484863873428	1
5303	0.002524864554060941	1
5304	0.0023073265465117787	1
5306	0.010044687957350059	1
5307	0.0037892965844716687	0
5308	0.003168818610600633	0
5309	0.010745272027753359	1
5313	0.0048498807833359464	1
5314	0.0011361825545964544	1
5315	0.0010311068911212922	1
5316	0.025407317698199344	1
5317	0.002755118736467901	1
5318	0.0013607204429182064	1
5319	0.004624391499662988	1
5320	0.0035578412691984595	0
5321	0.00376177348457604	1
5322	0.005946282570509588	1
5323	0.0015222866865269669	1
5324	0.011656265301235568	0
5326	0.0032208312920683803	0
5327	0.0022317398564403717	1
5330	0.00348969692425697	1
5331	0.00546479435658696	1
5332	0.0015869210795227062	0
5334	0.00727954054644249	1
5335	0.0006446889342338925	0
5337	0.0055885758470905844	1
5338	0.004734900116831274	0
5339	0.0007652242681350729	1
5340	0.005168743010288137	1
5341	0.0012625948182361005	0
5342	0.005850798230262814	1
5343	0.009940880109786731	1
5344	0.0055216394155103215	1
5346	0.001867443295660089	1
5347	0.002457087503585073	1
5348	0.0014867896884064695	1
5349	0.004880205546799568	1
5352	0.0035470881008054468	0
5353	0.003887404599205153	1
5355	0.006654898641710232	1
5357	0.00034200189021386045	0
5360	0.006871224430318594	1
5361	0.0036518786609345054	0
5362	0.0013713090050091134	1
5363	0.000883851593770252	1
5364	0.014334689478629347	1
5365	0.0017912723500303198	1
5366	0.003610343391855943	1
5367	0.005665277229831594	0
5368	0.02800953382895751	0
5369	0.010118836325385962	1
5370	0.004030626230965161	1
5371	0.0020931463107998058	1
5372	0.0031083935933795513	1
5373	0.012386919589874071	0
5374	0.0009138512109137679	0
5376	0.004009524808790081	1
5377	0.00713237881181767	1
5378	0.01816052734237238	1
5379	0.01684870782954721	1
5380	0.001830386049628256	0
5381	0.0032996473932529143	1
5383	0.0024562440743292656	1
5384	0.004244962451799279	1
5386	0.0022029643514184134	1
5387	0.0004909998600302938	1
5388	0.0007499913570548048	0
5390	0.004252945122104753	1
5391	0.010211678420877387	1
5393	0.008753298815455958	1
5396	0.02694404611371477	0
5397	0.0009754687902872336	0
5398	0.004763542757261174	1
5400	0.003285040955590701	0
5403	0.00624991630659485	0
5404	0.003023364708684772	1
5405	0.014167658265000469	1
5407	0.020085678659911524	0
5410	0.003153518908777508	0
5411	0.0018323771068272925	1
5412	0.005360140932684846	0
5413	0.004954493640360164	0
5414	0.002312070059186984	1
5415	0.0019456709511764085	1
5416	0.005713834057771857	1
5417	0.0030080141688817986	1
5418	0.007125777159453523	0
5419	0.009890081839283176	1
5420	0.00467206020333007	1
5421	0.023868637633041704	0
5422	0.00202212060680879	0
5423	0.0011303820091631256	1
5424	0.0019673099805583303	1
5426	0.002297603550673212	1
5428	0.004379160719335401	1
5429	0.0017531558096818382	0
5431	0.006238015822126164	1
5433	0.009314719558095387	0
5434	0.009257020458196845	0
5435	0.006181245298353737	1
5437	0.006690665512083723	0
5438	0.0035617351945742485	1
5439	0.0039332149659444355	1
5442	0.03479811824753228	0
5444	0.006255700554703911	1
5445	0.0018799972474229567	0
5446	0.032958703685894125	1
5447	0.005302985772084305	1
5450	0.02091284271574784	1
5452	0.0009706261867580779	0
5454	0.008758488508670052	1
5455	0.009940766346093177	1
5456	0.008482366040532315	1
5458	0.0038321980018758118	1
5460	0.016435938820467098	1
5461	0.0031360865823150835	0
5462	0.015181099386200788	1
5463	0.03426190707925805	1
5464	0.018678369829929698	1
5465	0.00802874494977033	1
5466	0.0034791530323314683	0
5469	8.22651200768353e-05	0
5471	0.002931720819102025	1
5473	0.0030315195826950106	1
5474	0.009383729979036198	1
5475	0.004725888886210554	0
5477	0.0009652965674533538	1
5478	0.025347962311713573	1
5479	0.002435901386435681	0
5480	0.008530085750499175	1
5481	0.005405020493666931	1
5483	0.005084536718607421	1
5484	0.009796949068445077	1
5485	0.006590225696998699	1
5486	0.0067277954531870824	1
5487	0.008341168601344774	1
5488	0.0007902438997910336	0
5489	0.013365127469088429	0
5491	0.006275059967751052	0
5492	0.0027955859970213337	1
5493	0.0031263830040170817	1
5494	0.0034838810439399453	1
5495	0.004115418238511531	1
5496	0.004828223189547373	1
5497	0.005051113849192239	0
5499	0.008109073555434885	1
5501	0.0030862679130778305	0
5502	0.003021164106369633	1
5503	0.006522015711598258	1
5504	0.0028901510432313066	1
5505	0.0036720204922718134	0
5506	0.009540355398441395	1
5507	0.005257900323436162	1
5508	0.003096617663378819	1
5509	0.004213508802265442	1
5511	0.006775475021624984	1
5512	0.009019843935842506	0
5513	0.0058627063719753035	0
5514	0.010048951677625631	0
5515	0.0020532603002546726	1
5516	0.0022156270777209143	0
5517	0.007890540778892957	1
5519	0.002179421150325861	1
5520	0.0013720245484793662	0
5521	0.004044013671272329	1
5522	0.004040293694819661	1
5523	0.00429318247272697	1
5524	0.011251131611651135	1
5525	0.002234494579755913	0
5526	0.004584729963070543	1
5527	0.0001790257001964633	1
5528	0.008194506827159224	1
5529	0.008359373015242578	1
5531	0.006006643664616757	0
5532	0.007512201088283325	1
5533	0.014775693969987362	1
5534	0.009423143473057949	1
5536	0.011129828675996113	1
5537	0.0015812823338551456	1
5538	0.0033566409005606787	1
5539	0.008269661316164098	1
5540	0.0041106916086463855	1
5542	0.004470781681676468	0
5546	0.0032978683638500788	0
5547	0.0022428625859748632	1
5549	0.002171359210546686	0
5550	0.012265191236927164	1
5552	0.0021337471044743732	0
5553	0.0023979292675694003	1
5555	0.0018996427450848753	1
5556	0.013241619577404284	0
5557	0.005667822534081861	1
5558	0.0025865672021249285	0
5559	0.010820324226552179	1
5560	0.0042032164242763815	1
5561	0.0016367825071704155	1
5562	0.003738451945459671	0
5563	0.027386929904393897	1
5564	0.0025016466529434174	1
5566	0.004046197136851467	1
5567	0.0018636528705276122	1
5568	0.005126798212048646	1
5571	0.00989826741285968	1
5572	0.002138990350706137	0
5575	0.016073669253907838	0
5578	0.010783311274507115	0
5579	0.0031616886306177127	1
5580	0.033046617797607813	0
5582	0.009838445315906202	0
5584	0.014775693969987362	1
5585	0.006777901785606197	1
5589	0.000707692796573619	0
5590	0.013032281172544123	1
5591	0.0035882241447942756	1
5592	0.005228989781166629	1
5593	0.0019982686891901135	0
5594	0.0005571142879437144	1
5596	0.005354531082374736	1
5597	0.005652858949755294	1
5598	0.008122932064021702	0
5599	0.0038429926223037493	1
5600	0.004475040983461066	0
5603	0.00288697481878608	1
5604	0.010191947595137406	0
5605	0.008805137089480993	1
5606	0.0017457098002159695	0
5607	0.007956754920971641	0
5608	0.0074785690695952515	0
5609	0.001803949808635881	1
5610	0.0014118918644354652	1
5611	0.0035914097264205798	1
5612	0.0019384283894223503	1
5613	0.004231291099995996	1
5614	0.008440336794921914	0
5617	0.00570581583510421	0
5620	0.005584335030673078	1
5621	0.002470045811395949	0
5624	0.005878247863446271	1
5625	0.008046628169496915	1
5626	0.009588104574450322	1
5627	0.0025083883245881197	0
5628	0.004159718351700243	1
5629	0.007566395745724113	1
5631	0.007413898103438538	0
5632	0.002583075420098266	0
5633	0.0005360488376906483	0
5634	0.003293819971788457	1
5635	0.009613581344716956	1
5636	0.005782394479570808	0
5637	0.015295475816234453	1
5639	0.005085552683936947	0
5640	0.0026980513039498765	1
5641	0.006849107986892389	1
5642	0.007824590357948686	1
5644	0.005604895128315275	0
5646	0.005286489215421644	1
5647	0.0008925486475591983	0
5648	0.003156485629366275	1
5649	0.0010718012131353716	0
5650	0.002179180062536241	0
5651	0.002740488465259982	0
5652	0.014297662646202887	1
5653	0.003970239904697964	1
5654	0.0027497127397729873	1
5657	0.0005087393414564408	1
5658	0.001878178329236549	0
5661	0.0009053466837119992	1
5662	0.004588671133705603	0
5663	0.006621027615995614	1
5664	0.0005312078867411379	1
5665	0.001571169548853404	0
5666	0.001615284601616277	0
5667	0.003967932815780753	1
5668	0.007346089902597914	1
5673	0.0036836195950580826	1
5674	0.0062779301262541965	1
5675	0.00739024286330387	1
5676	0.0015766835156070488	1
5677	0.007460279753803685	1
5678	0.0024981551518253146	0
5679	0.004643115165049145	0
5680	0.004090153874407825	1
5681	0.0032123402487465487	1
5682	0.004333628993637193	0
5683	0.0030484840415809945	0
5685	0.000550759206407942	1
5686	0.001544158560071138	0
5687	0.000451178237983769	1
5689	0.004158996417341568	1
5690	0.003344334316663769	1
5692	0.003537465365715592	1
5693	0.007274672144046488	0
5695	0.0030786879519269024	0
5697	0.002540844361998076	1
5698	0.007177947294567563	1
5699	0.003962995726873989	1
5700	0.0027957073062279424	0
5701	0.01054601518140102	1
5702	0.0114156482182612	0
5703	0.007703435604824863	1
5704	0.002374049684643245	0
5705	0.0014028677348893901	1
5707	0.0013720356704733185	1
5709	0.0012151511455430171	0
5710	0.002112249565236848	1
5711	0.005536480046299033	0
5712	0.01140225441804107	0
5713	0.009806418200629635	0
5714	0.002942639546182478	0
5715	0.001511557653653794	1
5716	0.0021337939076833323	1
5717	0.0006667447966346442	0
5718	0.0047735430070807465	1
5721	0.0119824110225368	1
5722	0.002517891295735829	1
5723	0.0038050436266885922	0
5724	0.001541645365062482	0
5725	0.000578740088860621	0
5727	0.003184748302310258	1
5728	0.011976710147617729	0
5729	0.005638010145752174	0
5730	0.004839069866858521	1
5735	0.002209848213243789	0
5736	0.0011691517832426235	0
5737	0.014979728367292056	1
5738	0.00593518098080433	0
5739	0.0009976856346048928	0
5740	0.008911486987599741	1
5742	0.003693261251402666	1
5743	0.007931900884232491	1
5745	0.002648171039127069	1
5746	0.0063701618010571495	0
5747	0.005434432647252213	1
5748	0.006181545945304126	1
5749	0.004579521095956481	1
5754	0.0012144757188569894	1
5755	0.0011933123419456708	1
5756	0.0017245409165344188	1
5757	0.008176482097357921	1
5758	0.00046455909394095286	1
5759	0.004108393018459253	1
5763	0.010039305798965328	1
5764	0.0010695660621957374	1
5765	0.00474678639917638	1
5766	0.005661299443111001	1
5767	0.005656194258405525	1
5768	0.003990514208034017	1
5769	0.01887235717911951	1
5770	0.0018798412711508847	0
5771	0.001133873154903259	1
5772	0.005389622395531685	0
5773	0.0030695615335315	0
5775	0.0049945119049701345	1
5776	0.0016082700083757794	1
5777	0.0012742394982729907	0
5778	0.010986716309952668	1
5779	0.00443221145021768	1
5780	0.012570177603930602	0
5781	0.005443003776082804	1
5782	0.003708057502479329	1
5783	0.005354531082374736	1
5784	0.006866936888790164	0
5786	0.002783821421520818	0
5787	0.006723792981770751	1
5788	0.0015298181436828875	1
5789	0.008969602506575709	1
5791	0.007458273684599223	1
5792	0.0031629899663225486	1
5793	0.002569128414956369	1
5794	0.023990490155243658	1
5795	0.028555204338232318	0
5796	0.002365684002982335	0
5797	0.002803244113436437	1
5798	0.0006660819271057569	0
5801	0.004864279570522332	1
5802	0.01313961876622391	0
5803	0.002650523316940709	1
5804	0.0019985612351726143	0
5805	0.0069377550629172455	1
5806	0.0016865370192903227	0
5807	0.002661252463710485	1
5808	0.003395780416560241	0
5810	0.005357243309280759	1
5811	0.0007632061876751367	0
5812	0.0009778746643449854	1
5813	0.002515158958188923	1
5816	0.002449306164103341	1
5817	0.0008701109880753652	1
5818	0.004847998689479191	1
5820	0.0019115661822946414	1
5821	0.0017410386967185835	0
5823	0.00497769781607328	1
5824	0.0013481607346157954	1
5827	0.004588671133705603	0
5828	0.0031445020159122762	1
5829	0.0036059234482386147	0
5830	0.001741203912754132	1
5831	0.005267380919449568	1
5835	0.00429407102730139	0
5836	0.003770770931966353	1
5837	0.011617988234017478	1
5839	0.004168144884329194	0
5841	0.004837505669757719	1
5842	0.005295483490422161	0
