candidate_id	similarity	score
1	0.00998531457419491	0.6
2	0.012818661851406565	1.0
3	0.014286755708304453	0.4
4	0	1.0
5	0.00775659758319801	0.4
6	0	0.4
7	0.018348430861160718	1.0
8	0.012464958271950294	-0.2
9	0.01085432283917135	0.6
10	0.019970629148389814	-0.2
11	0	0.8
12	0.015251345577113372	0.8
13	0.009364379879582696	0.0
14	0.006524414779844621	0.4
15	0.008328571264099149	0.8
16	0	-0.4
17	0	0.0
18	0.017632307595927568	-0.4
19	0.012818661851406565	0.8
20	0	-0.4
21	0.008484993439442768	0.2
22	0.012130252087737667	0.0
23	0	0.0
24	0.011850836575148436	0.2
25	0.00616811139216299	0.2
26	0.03669686172232142	0.2
27	0.023626105287075646	0.2
28	0.010725482440147302	0.8
29	0.023676290438839374	0.8
30	0	-0.4
31	0.008991621150218485	0.8
32	0.04906687389522687	0.6
33	0.008328571264099149	0.4
34	0.01358992103784143	0.4
35	0.008328571264099149	0.6
36	0	-0.2
37	0.017632307595927568	1.0
38	0.016657142528198287	-0.2
39	0.010211007026016872	0.6
40	0	0.4
41	0	0.0
42	0.007143377854152226	-0.2
43	0.0219075150378175	1.0
44	0.010211007026016872	1.0
45	0.014753300267216912	1.0
46	0.019125190546757778	0.8
47	0.00775659758319801	0.8
48	0	-0.2
49	0.008647404075680322	0.6
50	0.025637323702813134	0.8
51	0.00775659758319801	0.0
52	0.009291690824680626	0.6
53	0	0.0
54	0.019125190546757778	1.0
55	0.010725482440147302	0.6
56	0.015251345577113372	0.0
57	0.014011438707358388	0.6
58	0.02138890207038367	0.4
59	0.014938121538806024	0.8
60	0.013436925270802353	1.0
61	0	0.4
62	0.01358992103784143	0.6
63	0.010476765028534665	0.2
64	0.0060850344434456695	0.2
65	0.006004165705230559	1.0
66	0.0219075150378175	0.4
67	0	0.2
68	0.008328571264099149	1.0
69	0.009769383983337267	0.4
70	0	0.4
71	0.011547924130793873	1.0
72	0	0.0
73	0.011121518667358235	0.6
74	0.029308151950011796	0.6
75	0	0.6
76	0.020422014052033748	0.8
77	0	0.6
78	0.0219075150378175	0.2
79	0.01169741960058761	0.0
80	0	0.4
81	0.0060850344434456695	0.6
82	0.005238382514267337	0.8
83	0.012336222784325992	0.8
84	0.0233948392011752	0.4
85	0.028687785820136664	0.2
86	0.0052998324435443445	0.6
87	0.011121518667358235	-0.2
88	0.025637323702813134	-0.6
89	0	-1.0
90	0	0.0
91	0.009174215430580354	0.2
92	0.011813052643537823	0.4
93	0.007625672788556692	0.4
94	0	0.0
95	0.025726138496000694	-0.2
96	0.011260111253693394	-0.6
97	0.005119660810963308	0.2
98	0.008484993439442768	-0.2
99	0	0.4
100	0.015784193625892912	0.8
101	0.012506976505085608	0.2
102	0	0.0
103	0.005630055626846692	1.0
104	0.005238382514267337	0.5
105	0	-0.5
106	0	0.0
107	0	0.5
108	0.005493148174973635	0.0
109	0.019970629148389814	0.5
110	0.01608822366022097	0.0
111	0.010447138680986044	1.0
112	0.008328571264099149	0.0
113	0.010012402642449405	1.0
114	0.02245190487479758	0.0
115	0.006431534624000169	0.0
116	0.014011438707358388	0.5
117	0.019538767966674534	0.5
118	0.024260504175475324	0.0
119	0.017321886196190812	0.0
120	0.009486798595790567	0.0
121	0.009174215430580354	0.0
122	0.03134141604295814	-1.0
123	0.01151202127936438	0.0
124	0.018255103330337016	0.5
125	0.008816153797963782	0.5
126	0	0.5
127	0	0.0
128	0.010447138680986044	0.0
129	0	0.5
130	0	1.0
131	0.0060850344434456695	0.5
132	0	0.0
133	0.01798324230043697	-0.5
134	0.01095375751890876	-1.0
135	0.009769383983337267	0.5
136	0.023626105287075646	0.0
137	0	0.0
138	0	0.5
139	0.028093139638748085	-0.5
140	0.015715147542802003	0.0
141	0.008177812315871148	0.5
142	0.023676290438839374	1.0
143	0.014753300267216912	-0.5
144	0.018728759759165377	1.0
145	0.005119660810963308	1.0
146	0.009486798595790567	0.5
147	0.011225952437398788	-0.5
148	0	1.0
149	0.027179842075682886	-0.5
150	0	0.5
151	0	0.0
152	0	0.0
153	0.016355624631742297	0.5
154	0.012863069248000352	1.0
155	0.008647404075680322	0.5
156	0	0.0
157	0.01169741960058761	0.0
158	0.005238382514267337	-0.5
159	0	0.0
160	0.008032414494642438	0.0
161	0.019125190546757778	0.0
162	0	0.0
163	0.01095375751890876	0.0
164	0.008328571264099149	0.5
165	0.010211007026016872	0.5
166	0	0.0
167	0.017632307595927568	0.5
168	0	-0.5
169	0.028687785820136664	-0.5
170	0	0.0
171	0.011813052643537823	-0.5
172	0.007625672788556692	0.0
173	0.010986296349947272	1.0
174	0.01151202127936438	0.0
175	0	0.5
176	0	0.0
177	0.007625672788556692	0.5
178	0.012464958271950294	-0.5
179	0.015513195166396035	0.5
180	0.01217006888689133	0.5
181	0.019538767966674534	1.0
182	0.02138890207038367	0.5
183	0.008647404075680322	0.0
184	0.01319302768224173	-0.5
185	0.009174215430580354	0.0
186	0.006004165705230559	-1.0
187	0	0.5
188	0.019538767966674534	0.0
189	0.008032414494642438	0.5
190	0	-0.5
191	0.012506976505085608	1.0
192	0.038455985554219696	0.0
193	0.02245190487479758	0.0
194	0	0.0
195	0	-0.5
196	0	0.5
197	0.014459946071271372	0.5
198	0.016657142528198287	0.0
199	0.01606482898928488	-1.0
200	0	0.0
201	0.008991621150218485	-0.5
202	0.0063412618746517165	0.0
203	0.016682278001037356	0.0
204	0.0052998324435443445	-0.5
205	0.006524414779844621	0.5
206	0.01696998687888554	0.0
207	0.018348430861160718	0.0
208	0	-0.5
209	0.005427161419585675	0.5
210	0	0.5
211	0.010356682534228289	-0.5
212	0	0.0
213	0.012008331410461119	0.0
214	0.012863069248000352	0.5
215	0	-1.0
216	0.01140220170257477	0.5
217	0.01358992103784143	-0.5
218	0.00998531457419491	0.0
219	0	1.0
220	0.02453343694761343	1.0
221	0	0.0
222	0	0.5
223	0.025637323702813134	0.0
224	0.008328571264099149	0.0
225	0.008177812315871148	0.5
226	0.017632307595927568	0.0
227	0.010599664887088689	0.0
228	0.015899497330633023	0.0
229	0.031992176672576825	0.5
230	0.008328571264099149	0.0
231	0.004598557915197071	0.5
232	0.00998531457419491	-0.5
233	0	-1.0
234	0.007143377854152226	0.0
235	0.023024042558728752	-1.0
236	0.010725482440147302	0.5
237	0.005119660810963308	-0.5
238	0.009388231112081211	0.5
239	0	1.0
240	0	0.0
241	0.010239321621926617	0.0
242	0.01151202127936438	1.0
243	0.016657142528198287	0.0
244	0.011547924130793873	0.0
245	0.005701100851287385	1.0
246	0.025637323702813134	0.0
247	0	-0.5
248	0.012008331410461119	0.0
249	0	0.0
250	0.012130252087737667	1.0
251	0	0.0
252	0	-1.0
253	0	1.0
254	0.005178341267114149	-0.5
255	0.005925418287574218	0.0
256	0.009562595273378893	0.0
257	0	-0.5
258	0.011225952437398788	0.0
259	0.015784193625892912	0.0
260	0.024260504175475324	0.0
261	0	0.0
262	0.018348430861160718	0.5
263	0.008991621150218485	0.0
264	0.010239321621926617	1.0
265	0.00616811139216299	-0.5
266	0	0.0
267	0.012818661851406565	1.0
268	0.025637323702813134	-1.0
269	0.017632307595927568	0.5
270	0.020894277361972097	0.0
271	0.012130252087737667	0.5
272	0.013848814833228619	0.5
273	0.028919892142542748	0.0
274	0	0.5
275	0.010476765028534665	0.5
276	0.02138890207038367	-0.5
277	0.023269792749594048	0.0
278	0	0.5
279	0.011260111253693394	0.0
280	0.011547924130793873	0.5
281	0	0.0
282	0.011850836575148436	0.5
283	0.01151202127936438	-0.5
284	0.010447138680986044	0.0
285	0.010599664887088689	0.0
286	0.012464958271950294	0.0
287	0.01140220170257477	0.0
288	0.015251345577113372	1.0
289	0.017632307595927568	-0.5
290	0.015899497330633023	-0.5
291	0.028022877414716776	0.0
292	0.011547924130793873	0.5
293	0	-0.5
294	0.005630055626846692	0.5
295	0.004951336770440426	0.5
296	0.009174215430580354	1.0
297	0.01599608833628841	-0.5
298	0	0.0
299	0.025454980318328293	0.0
300	0	0.5
301	0.008177812315871148	0.5
302	0	0.0
303	0	-0.5
304	0.01777625486272266	0.5
305	0	-0.5
306	0.007625672788556692	0.5
307	0	1.0
308	0	-0.5
309	0	-1.0
310	0.019970629148389814	1.0
311	0.01140220170257477	-0.5
312	0.008647404075680322	0.0
313	0.015784193625892912	0.0
314	0	0.0
315	0.02138890207038367	0.5
316	0.01169741960058761	0.0
317	0.005630055626846692	1.0
318	0	0.5
319	0.011260111253693394	0.0
320	0.027179842075682886	0.5
321	0.015784193625892912	0.5
322	0.010211007026016872	0.0
323	0.01606482898928488	0.0
324	0	0.0
325	0.016355624631742297	0.0
326	0.007499094616079434	1.0
327	0.00998531457419491	0.5
328	0.020773222249842942	-0.5
329	0.014753300267216912	0.0
330	0	0.5
331	0.01606482898928488	0.0
332	0.024929916543900588	0.5
333	0.008816153797963782	0.0
334	0.059752486155224105	0.0
335	0	0.0
336	0.01095375751890876	0.0
337	0	0.0
338	0.014011438707358388	0.0
339	0.015358982432889915	0.5
340	0	-0.5
341	0.012464958271950294	0.5
342	0.008647404075680322	1.0
343	0.010986296349947272	0.0
344	0	0.0
345	0	0.0
346	0.008991621150218485	1.0
347	0.006004165705230559	0.0
348	0	-0.5
349	0.010694451035191828	0.0
350	0.020422014052033748	1.0
351	0.012464958271950294	0.0
352	0.01501860396367411	0.5
353	0.010986296349947272	0.0
354	0	-0.5
355	0.028022877414716776	0.0
356	0	-0.5
357	0.012464958271950294	0.0
358	0.010599664887088689	-1.0
359	0.007143377854152226	1.0
360	0	-0.5
361	0.005238382514267337	0.0
362	0	0.0
363	0	1.0
364	0.01544901011134269	-1.0
365	0.008991621150218485	0.5
366	0.006620016968513161	-0.5
367	0.00998531457419491	0.0
368	0.009174215430580354	0.5
369	0.016355624631742297	0.0
370	0.005773962065396936	0.5
371	0.01095375751890876	-0.5
372	0.014459946071271372	0.0
373	0.016657142528198287	-0.5
374	0	1.0
375	0	1.0
376	0.007032188391725747	0.0
377	0.018012497115691684	0.5
378	0.01544901011134269	0.5
379	0	0.5
380	0.015513195166396035	0.5
381	0.01777625486272266	1.0
382	0	0.0
383	0.028919892142542748	-0.5
384	0.014011438707358388	1.0
385	0.017632307595927568	0.0
386	0.017321886196190812	0.5
387	0.01729480815136063	0.5
388	0	0.0
389	0	1.0
390	0.016355624631742297	1.0
391	0.018348430861160718	1.0
392	0.019125190546757778	0.0
393	0.010356682534228289	0.0
394	0.01358992103784143	-0.5
395	0.012336222784325992	-0.5
396	0.00616811139216299	0.0
397	0.01798324230043697	-0.5
398	0	-0.5
399	0.008177812315871148	0.0
400	0.020894277361972097	0.0
401	0.006819880559723916	0.5
402	0.01358992103784143	0.5
403	0	0.0
404	0.010694451035191828	0.0
405	0.00998531457419491	0.0
406	0.006431534624000169	0.0
407	0.02138890207038367	0.0
408	0.012130252087737667	1.0
409	0.015784193625892912	0.0
410	0.016355624631742297	0.5
411	0.01358992103784143	-0.5
412	0.007376650133608455	0.0
413	0	0.0
414	0.011225952437398788	0.0
415	0	1.0
416	0	0.0
417	0.012863069248000352	0.5
418	0.010476765028534665	0.0
419	0.006819880559723916	0.0
420	0.01957324433953387	1.0
421	0	0.0
422	0.005178341267114149	0.5
423	0.01151202127936438	-0.5
424	0	1.0
425	0.013436925270802353	0.5
426	0.009364379879582696	-0.5
427	0.01169741960058761	0.5
428	0.006718462635401176	0.0
429	0.023024042558728752	1.0
430	0.008991621150218485	0.5
431	0.00775659758319801	0.5
432	0.013048829559689255	1.0
433	0.008328571264099149	1.0
434	0.008032414494642438	1.0
435	0.01729480815136063	0.5
436	0	1.0
437	0.020894277361972097	0.5
438	0.02752264629174107	0.5
439	0.011850836575148436	0.0
440	0.010476765028534665	0.0
441	0.015784193625892912	0.0
442	0.005925418287574218	0.0
443	0.007499094616079434	0.0
444	0.005701100851287385	0.0
445	0.024929916543900588	-1.0
446	0.014286755708304453	0.0
447	0.007376650133608455	-1.0
448	0.02138890207038367	-0.5
449	0.010599664887088689	-1.0
450	0.01696998687888554	-1.0
451	0.016479444524920898	-0.5
452	0	0.5
453	0	-1.0
454	0.025637323702813134	-0.5
455	0.014011438707358388	1.0
456	0.025637323702813134	-0.5
457	0.029955943722584727	0.0
458	0.005701100851287385	0.5
459	0	0.0
460	0.010476765028534665	0.0
461	0.005427161419585675	0.0
462	0.020894277361972097	1.0
463	0.010725482440147302	0.5
464	0.008647404075680322	0.0
465	0.010986296349947272	0.0
466	0	0.5
467	0	-0.5
468	0	1.0
469	0.017632307595927568	-0.5
470	0.009562595273378893	1.0
471	0.026386055364483463	0.5
472	0.007143377854152226	0.5
473	0.006924407416614316	1.0
474	0.008328571264099149	0.0
475	0	0.0
476	0.007376650133608455	-0.5
477	0	0.0
478	0.019538767966674534	0.0
479	0.01217006888689133	0.0
480	0.006431534624000169	0.5
481	0.012130252087737667	0.5
482	0.024929916543900588	1.0
483	0.023024042558728752	-1.0
484	0.01696998687888554	-0.5
485	0.01217006888689133	0.5
486	0	0.5
487	0.00775659758319801	0.0
488	0.00979532352251764	0.0
489	0.005119660810963308	0.0
490	0.01729480815136063	0.0
491	0	0.5
492	0.019125190546757778	0.0
493	0.007892096812946456	1.0
494	0.014011438707358388	-0.5
495	0.01217006888689133	-0.5
496	0.02245190487479758	0.0
497	0.016657142528198287	0.0
498	0.008177812315871148	0.5
499	0.008816153797963782	0.0
500	0.018504334176488977	0.5
501	0	0.0
502	0.005630055626846692	-0.5
503	0.006004165705230559	0.5
504	0.012464958271950294	0.0
505	0.005119660810963308	0.0
506	0	0.0
507	0.01085432283917135	0.5
508	0.020953530057069333	0.0
509	0.01095375751890876	0.0
510	0	0.0
511	0.006524414779844621	1.0
512	0	0.5
513	0	0.5
514	0.010725482440147302	-1.0
515	0.009388231112081211	0.0
516	0	1.0
517	0.005630055626846692	0.0
518	0	0.0
519	0	0.5
520	0.010211007026016872	0.0
521	0	0.0
522	0.011260111253693394	0.0
523	0	-0.5
524	0.005427161419585675	0.0
525	0	1.0
526	0.01319302768224173	0.5
527	0.008991621150218485	0.0
528	0.006620016968513161	-0.5
529	0	1.0
530	0	0.5
531	0.014753300267216912	0.5
532	0.014753300267216912	0.5
533	0	-1.0
534	0	0.0
535	0	-0.5
536	0.020422014052033748	0.5
537	0.00469411555604061	0.0
538	0	0.0
539	0.005006201321224706	0.5
540	0	1.0
541	0.014011438707358388	0.0
542	0.023626105287075646	0.0
543	0	-1.0
544	0.005701100851287385	0.0
545	0.018255103330337016	0.0
546	0.006620016968513161	0.5
547	0.009562595273378893	0.0
548	0.022877018365670083	0.5
549	0.01095375751890876	-1.0
550	0.013048829559689255	-0.5
551	0.012818661851406565	0.0
552	0	-0.5
553	0.024260504175475324	-1.0
554	0.009769383983337267	0.5
555	0	-1.0
556	0.008991621150218485	-0.5
557	0.01499818923215887	0.0
558	0.010211007026016872	1.0
559	0.008328571264099149	0.5
560	0	0.5
561	0.009364379879582696	0.0
562	0.011225952437398788	0.0
563	0.023269792749594048	0.0
564	0.005925418287574218	-1.0
565	0.012464958271950294	0.0
